Price,Area,AddressStreet,AddressStreetNumber,District,BedroomQuantity,Link,Latitue,Longitude,Source
870000,118,avenida coronel lucas de oliveira, 1350,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206329,-30.034288599999996,-51.194123399999995,GUARIDA
205000,35,rua sao luis, 1220,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206360,-30.0532045,-51.2003982,GUARIDA
530000,114,rua coronel corte real, 928,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206370,-30.048794,-51.195103,GUARIDA
999000,83,avenida bage, 914,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206443,-30.0387715,-51.1809434,GUARIDA
530000,125,rua coronel corte real, 217,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206503,-30.0424064,-51.1938987,GUARIDA
500000,101,rua ferreira viana, 666,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206526,-30.0467688,-51.1859939,GUARIDA
1200000,290,rua faria santos, 27,petrópolis,4,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/206576,-30.0429004,-51.1907396,GUARIDA
250000,43,rua amelia teles, 308,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206598,-30.0396324,-51.1912017,GUARIDA
583000,11,rua visconde de duprat, 382,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/206800,-30.0405016,-51.17636719999999,GUARIDA
320000,69,rua eca de queiroz, 931,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206882,-30.049607,-51.193619,GUARIDA
630000,135,rua amelia teles, 367,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/206955,-30.0390532,-51.1906909,GUARIDA
880000,150,rua saica, 192,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/207035,-30.0465813,-51.1817629,GUARIDA
260000,82,avenida protasio alves, 2195,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207126,-30.0438007,-51.1871563,GUARIDA
622417,74,rua visconde de duprat, 268,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207128,-30.0413883,-51.176859,GUARIDA
513045,72,rua visconde de duprat, 268,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207129,-30.0413883,-51.176859,GUARIDA
521920,72,rua visconde de duprat, 268,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207130,-30.0413883,-51.176859,GUARIDA
920000,138,rua professor cristiano fischer, 99,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207143,-30.0404967,-51.1722031,GUARIDA
250000,69,avenida protasio alves, 2484,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207257,-30.04351969999999,-51.1842927,GUARIDA
430000,62,avenida bage, 340,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207369,-30.0408055,-51.1862934,GUARIDA
299000,67,rua carazinho, 85,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207516,-30.042577,-51.18271799999999,GUARIDA
550000,159,avenida protasio alves, 3277,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207577,-30.040524,-51.177037,GUARIDA
899000,90,rua borges do canto, 189,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207716,-30.0452648,-51.1881779,GUARIDA
2000000,0,avenida protasio alves, 6850,petrópolis,0,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/terreno-lote-condominio/207742,-30.043262,-51.1441711,GUARIDA
345000,137,rua dona alice, 62,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207850,-30.0463277,-51.1966355,GUARIDA
240000,39,avenida alegrete, 349,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207870,-30.0391498,-51.18630959999999,GUARIDA
850000,200,rua saica, 344,petrópolis,5,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/208138,-30.0467139,-51.17984269999999,GUARIDA
550000,74,praca tamandare, 46,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208215,-30.0130266,-51.2105326,GUARIDA
330000,75,avenida protasio alves, 5098,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208308,-30.0402316,-51.1604512,GUARIDA
760000,89,rua mario antunes da cunha, 185,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208607,0,0,GUARIDA
720000,63,avenida coronel lucas de oliveira, 2110,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208683,-30.0413786,-51.1943482,GUARIDA
430000,95,avenida cacapava, 190,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208731,-30.0429728,-51.1842859,GUARIDA
790000,88,avenida lageado, 366,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208885,-30.0397254,-51.1859691,GUARIDA
4050000,392,rua professor fitzgerald, 88,petrópolis,4,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/cobertura/208894,-30.0382146,-51.1828891,GUARIDA
470000,77,rua joao abbott, 577,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209015,-30.0412259,-51.1839036,GUARIDA
579000,121,avenida carlos gomes, 1801,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209109,-30.0363407,-51.17655389999999,GUARIDA
200000,31,rua artigas, 106,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209143,-30.0477683,-51.1898852,GUARIDA
325000,73,avenida ijui, 528,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209201,-30.0391626,-51.18744239999999,GUARIDA
249000,40,avenida coronel lucas de oliveira, 1659,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209207,-30.0372448,-51.1948488,GUARIDA
255000,77,avenida protasio alves, 2625,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209340,-30.0435378,-51.1828473,GUARIDA
370000,84,avenida taquara, 478,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209362,-30.04178659999999,-51.1834065,GUARIDA
600000,45,rua curvelo, 130,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209538,-30.0394231,-51.174435,GUARIDA
290000,72,rua mariz e barros, 201,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209568,-30.0462951,-51.1815995,GUARIDA
1200000,235,rua sinimbu, 342,petrópolis,4,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/209624,-30.039871,-51.18227599999999,GUARIDA
599000,63,avenida coronel lucas de oliveira, 2110,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209681,-30.0413786,-51.1943482,GUARIDA
809000,0, felipe de oliveira, 804,petrópolis,0,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/terreno-lote-condominio/209715,-30.0441211,-51.193828,GUARIDA
580000,63,avenida coronel lucas de oliveira, 2110,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209732,-30.0413786,-51.1943482,GUARIDA
590000,63,avenida coronel lucas de oliveira, 2110,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209733,-30.0413786,-51.1943482,GUARIDA
895000,138,rua eca de queiroz, 682,petrópolis,4,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209737,-30.0476343,-51.1927272,GUARIDA
1570000,115,travessa professor tupi caldas, 28,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209776,-30.03819,-51.178427,GUARIDA
1237000,103,travessa professor tupi caldas, 28,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209777,-30.03819,-51.178427,GUARIDA
1237000,103,travessa professor tupi caldas, 28,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209778,-30.03819,-51.178427,GUARIDA
680000,110,rua amelia teles, 167,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209813,-30.0409767,-51.1904714,GUARIDA
1544387.3,117,avenida itajai, 105,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209868,-30.038206,-51.183273,GUARIDA
1539728.82,113,avenida itajai, 105,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209869,-30.038206,-51.183273,GUARIDA
450000,80,avenida alegrete, 485,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209872,-30.0389718,-51.18503159999999,GUARIDA
1957134.12,130,avenida guapore, 221,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209875,-30.0371407,-51.178903,GUARIDA
304900,67,avenida protasio alves, 7149,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209963,-30.0442556,-51.1418752,GUARIDA
280000,40,avenida montenegro, 82,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210146,-30.0420262,-51.18014909999999,GUARIDA
700000,60,avenida cacapava, 160,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/210347,-30.0429568,-51.1846537,GUARIDA
290000,82,avenida protasio alves, 5357,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210394,-30.041176,-51.158167,GUARIDA
399000,77,avenida lavras, 355,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210397,-30.0389688,-51.1882289,GUARIDA
458000,62,rua caju, 84,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210399,-30.0440645,-51.1817302,GUARIDA
215000,45,avenida ipiranga, 3491,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210482,-30.0497304,-51.1963302,GUARIDA
500000,84,avenida coronel lucas de oliveira, 2425,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210520,-30.0439883,-51.1956968,GUARIDA
499900,88,avenida coronel lucas de oliveira, 1601,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210535,-30.036681,-51.1946248,GUARIDA
300000,91,rua joao abbott, 125,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210553,-30.042573,-51.188353,GUARIDA
810000,270,rua dona alice, 72,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/cobertura/210583,-30.046174,-51.1965958,GUARIDA
640000,101,rua riveira, 281,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210662,-30.0471935,-51.1897102,GUARIDA
240000,44,avenida protasio alves, 8046,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210717,-30.0407943,-51.1310075,GUARIDA
690000,0,avenida taquara, 367,petrópolis,0,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/terreno-lote-condominio/210722,-30.0423457,-51.1844139,GUARIDA
1500000,400,rua professor ivo corseuil, 129,petrópolis,4,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/206593,-30.043418,-51.179053,GUARIDA
705820.53,121,rua visconde de duprat, 268,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/207122,-30.0413883,-51.176859,GUARIDA
1750000,290,rua eca de queiroz, 156,petrópolis,6,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/207483,-30.0430069,-51.1917022,GUARIDA
550000,85,avenida coronel lucas de oliveira, 2412,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/208317,-30.0439425,-51.1947977,GUARIDA
1645000,160,avenida encantado, 260,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/209793,-30.038759,-51.181561,GUARIDA
450000,95,avenida cacapava, 190,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210158,-30.042928,-51.183969,GUARIDA
325000,78,avenida protasio alves, 4028,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210585,-30.0401,-51.17117,GUARIDA
590000,95,avenida cacapava, 190,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/210639,-30.042928,-51.183969,GUARIDA
680000,93,rua coronel corte real, 735,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/211010,-30.04700829999999,-51.1950429,GUARIDA
425000,60,rua faria santos, 512,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/211129,-30.0471841,-51.1909436,GUARIDA
570000,80,rua felizardo furtado, 154,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/211200,-30.0451142,-51.18359400000001,GUARIDA
700000,156,rua joao abbott, 415,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/cobertura/211415,-30.0418914,-51.1854606,GUARIDA
390000,106,avenida protasio alves, 2224,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/211559,-30.043463,-51.18689000000001,GUARIDA
450000,949,avenida lavras, 362,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/cobertura/211564,-30.038621,-51.1883285,GUARIDA
475000,101,avenida protasio alves, 3249,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/211565,-30.0407644,-51.1770237,GUARIDA
372500,87,rua eca de queiroz, 326,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/211744,-30.0446165,-51.191994,GUARIDA
550000,74,avenida coronel lucas de oliveira, 2412,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/212224,-30.0439425,-51.1947977,GUARIDA
320000,62,avenida cacapava, 136,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/212558,-30.0431457,-51.1848486,GUARIDA
1100000,118,rua desembargador alves nogueira, 180,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/212567,-30.0317501,-51.1829478,GUARIDA
190000,38,avenida coronel lucas de oliveira, 2616,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/212613,-30.045895,-51.1952472,GUARIDA
659000,72,rua joao abbott, 391,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/212836,-30.0417978,-51.1856896,GUARIDA
349000,70,rua ferreira viana, 885,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/213396,-30.0475085,-51.1835095,GUARIDA
670000,105,rua ferreira viana, 666,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/164022,-30.0467442,-51.1860157,GUARIDA
480000,84,rua ferreira viana, 224,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/164547,-30.0458009,-51.1900497,GUARIDA
212000,74,avenida taquara, 218,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/164738,-30.0426108,-51.1860233,GUARIDA
1010000,228,rua dona oti, 61,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/164796,-30.045463,-51.18458219999999,GUARIDA
228000,74,avenida protasio alves, 2206,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/167680,-30.04321779999999,-51.18723809999999,GUARIDA
249000,96,rua felipe de oliveira, 104,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/167757,-30.0423677,-51.2007992,GUARIDA
199000,53,rua barao do amazonas, 273,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/168205,-30.0461436,-51.18576710000002,GUARIDA
180000,44,avenida protasio alves, 3215,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/168421,-30.0410791,-51.17726880000001,GUARIDA
1490000,158,rua eca de queiros, 901,petrópolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/cobertura/190787,-30.0493274,-51.19369440000003,GUARIDA
280000,41,rua dona eugenia, 1265,petropolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/190880,-30.042559,-51.192560000000014,GUARIDA
248000,41,rua dona eugenia, 1265,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/193579,-30.042559,-51.192560000000014,GUARIDA
1300000,45,avenida lavras, 345,petrópolis,3,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/casa-sobrado/193734,-30.038879,-51.18834700000002,GUARIDA
290000,59,avenida coronel lucas de oliveira, 2730,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/194398,-30.0466922,-51.19545160000001,GUARIDA
120001,27,avenida iguassu, 57,petrópolis,1,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/studio-kitnet-jk/194494,-30.04154,-51.17939100000001,GUARIDA
325000.01,60,rua rua barao do amazonas, 970,petropolis,2,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/194683,-30.052308,-51.1875036,GUARIDA
790000,152,avenida carlos gomes, 911,petrópolis,4,https://www.guarida.com.br/detalhe/comprar/petropolis-porto-alegre-rs/apartamento/195111,-30.0299728,-51.18108029999996,GUARIDA
